train_loss_loc,train_loss_ids,train_loss,epoch,step
0.13001962006092072,0.05649372562766075,0.18651334941387177,0,3499
0.1339966058731079,0.06473789364099503,0.19873449206352234,0,3549
0.13133354485034943,0.06316463649272919,0.1944981813430786,0,3599
0.1418544054031372,0.06651240587234497,0.20836681127548218,0,3649
0.13232974708080292,0.057700544595718384,0.1900302916765213,1,3699
0.1328166276216507,0.060699786990880966,0.19351641833782196,1,3749
0.13179680705070496,0.05640048161149025,0.1881972849369049,1,3799
0.12827114760875702,0.05768444761633873,0.18595559895038605,1,3849
0.1310112029314041,0.05381273105740547,0.1848239302635193,1,3899
0.1513371467590332,0.08283624798059464,0.23417338728904724,1,3949
0.12947450578212738,0.061345137655735016,0.190819650888443,1,3999
0.1217142716050148,0.05374281480908394,0.17545709013938904,1,4049
0.132984921336174,0.05981700122356415,0.19280192255973816,1,4099
0.12339746206998825,0.049318064004182816,0.17271552979946136,1,4149
0.12826605141162872,0.0628318339586258,0.19109788537025452,1,4199
0.116612508893013,0.05136803165078163,0.16798053681850433,1,4249
0.12399977445602417,0.055634964257478714,0.17963473498821259,1,4299
0.09764473885297775,0.04127741605043411,0.13892215490341187,1,4349
0.14059709012508392,0.061797548085451126,0.20239463448524475,1,4399
0.12661434710025787,0.05588806793093681,0.18250241875648499,1,4449
0.1288568526506424,0.06113104522228241,0.1899878978729248,1,4499
0.1360687017440796,0.057117462158203125,0.19318616390228271,1,4549
0.1335294544696808,0.059496670961380005,0.1930261254310608,1,4599
0.11765636503696442,0.05207330733537674,0.16972967982292175,1,4649
0.13437111675739288,0.06425867974758148,0.19862979650497437,1,4699
0.12424657493829727,0.05653192475438118,0.18077850341796875,1,4749
0.11252782493829727,0.048375919461250305,0.16090375185012817,1,4799
0.11998831480741501,0.04894375428557396,0.16893206536769867,1,4849
0.12420190125703812,0.05310877412557602,0.17731067538261414,1,4899
0.14357513189315796,0.057915981858968735,0.201491117477417,1,4949
0.1117832288146019,0.05087081342935562,0.16265404224395752,1,4999
0.12996721267700195,0.05443360656499863,0.18440082669258118,1,5049
0.11806236207485199,0.05138496682047844,0.16944733262062073,1,5099
0.13054749369621277,0.059512246400117874,0.19005973637104034,1,5149
0.12163954228162766,0.0522579587996006,0.17389750480651855,1,5199
0.0946306437253952,0.03584298491477966,0.13047362864017487,1,5249
0.11909646540880203,0.05320242419838905,0.17229889333248138,1,5299
0.10610033571720123,0.0476967915892601,0.15379711985588074,1,5349
0.11325227469205856,0.05452369526028633,0.1677759736776352,1,5399
0.1291324943304062,0.05218879133462906,0.18132129311561584,1,5449
0.11759738624095917,0.04929734393954277,0.16689473390579224,1,5499
0.12558075785636902,0.04824589565396309,0.1738266497850418,1,5549
0.12566383183002472,0.05211139842867851,0.17777523398399353,1,5599
0.11405962705612183,0.050476424396038055,0.16453605890274048,1,5649
0.10923855751752853,0.046128299087285995,0.15536685287952423,1,5699
0.10842156410217285,0.03998829051852226,0.1484098583459854,1,5749
0.11545863747596741,0.04800521954894066,0.16346386075019836,1,5799
0.12061795592308044,0.05065882205963135,0.1712767779827118,1,5849
0.1170692965388298,0.04807422682642937,0.16514351963996887,1,5899
0.12999604642391205,0.05019157752394676,0.1801876276731491,1,5949
0.13700497150421143,0.05315385013818741,0.19015881419181824,1,5999
0.1239427849650383,0.05181889981031418,0.17576168477535248,1,6049
0.13505995273590088,0.05678565800189972,0.1918456107378006,1,6099
0.11554867774248123,0.04741734266281128,0.16296601295471191,1,6149
0.12367524206638336,0.05454936996102333,0.1782246083021164,1,6199
0.11647284030914307,0.049480997025966644,0.1659538447856903,1,6249
0.11106309294700623,0.04377215728163719,0.15483525395393372,1,6299
0.11319779604673386,0.04919547215104103,0.16239327192306519,1,6349
0.11765659600496292,0.04921723157167435,0.16687382757663727,1,6399
0.10840491205453873,0.04409061372280121,0.15249553322792053,1,6449
0.1023797020316124,0.03712480887770653,0.13950450718402863,1,6499
0.12184614688158035,0.05512828752398491,0.17697443068027496,1,6549
0.1154177337884903,0.045969609171152115,0.1613873392343521,1,6599
0.1109541580080986,0.041060321033000946,0.15201447904109955,1,6649
0.11574192345142365,0.044477906078100204,0.16021983325481415,1,6699
0.10774920135736465,0.042606912553310394,0.15035611391067505,1,6749
0.12877413630485535,0.05668094754219055,0.1854550838470459,1,6799
0.11964225769042969,0.05129256099462509,0.17093482613563538,1,6849
0.1266334503889084,0.05494547635316849,0.18157893419265747,1,6899
0.1079176813364029,0.04198070988059044,0.14989839494228363,1,6949
0.11258178949356079,0.04190932214260101,0.1544911116361618,1,6999
0.11590184271335602,0.04388938844203949,0.1597912311553955,1,7049
0.13495086133480072,0.05384714901447296,0.18879801034927368,1,7099
0.0982092097401619,0.03733207657933235,0.13554129004478455,1,7149
0.10221634805202484,0.039950840175151825,0.14216718077659607,1,7199
0.10614264011383057,0.03811009228229523,0.1442527323961258,1,7249
0.09355714917182922,0.035810742527246475,0.1293678879737854,1,7299
0.09944813698530197,0.036290958523750305,0.13573908805847168,1,7349
0.11824991554021835,0.048852771520614624,0.16710269451141357,2,7399
0.12173548340797424,0.04907771572470665,0.1708132028579712,2,7449
0.119696706533432,0.048787087202072144,0.16848379373550415,2,7499
0.11960993707180023,0.04483640566468239,0.16444633901119232,2,7549
0.10546695441007614,0.042311832308769226,0.14777877926826477,2,7599
0.11808022856712341,0.049292851239442825,0.16737307608127594,2,7649
0.13202662765979767,0.05854478105902672,0.19057141244411469,2,7699
0.10024973750114441,0.037775568664073944,0.13802531361579895,2,7749
0.11002324521541595,0.04727562144398689,0.15729886293411255,2,7799
0.10753572732210159,0.0401826947927475,0.1477184295654297,2,7849
0.11649984866380692,0.0397360622882843,0.15623590350151062,2,7899
0.12304583191871643,0.048697587102651596,0.17174342274665833,2,7949
0.1039036363363266,0.03835982456803322,0.14226345717906952,2,7999
0.11389204859733582,0.04477454349398613,0.15866659581661224,2,8049
0.10467158257961273,0.04369870573282242,0.14837029576301575,2,8099
0.1030922457575798,0.03799532726407051,0.1410875767469406,2,8149
0.14227235317230225,0.058005817234516144,0.2002781629562378,2,8199
0.1037508174777031,0.04062029346823692,0.14437110722064972,2,8249
0.10714935511350632,0.037884607911109924,0.14503395557403564,2,8299
0.10963251441717148,0.04302991181612015,0.15266242623329163,2,8349
0.10954302549362183,0.03866623714566231,0.14820925891399384,2,8399
0.11745314300060272,0.043444834649562836,0.16089797019958496,2,8449
0.10356771945953369,0.03766351193189621,0.1412312388420105,2,8499
0.12790490686893463,0.05239950120449066,0.1803044080734253,2,8549
0.11284219473600388,0.04906504228711128,0.16190724074840546,2,8599
0.09815893322229385,0.0377909354865551,0.13594986498355865,2,8649
0.11215735226869583,0.04680022969841957,0.1589575856924057,2,8699
0.10360885411500931,0.04220118373632431,0.14581003785133362,2,8749
0.11535293608903885,0.04327932372689247,0.15863226354122162,2,8799
0.1207115426659584,0.04696819931268692,0.16767974197864532,2,8849
0.10897258669137955,0.041252244263887405,0.15022483468055725,2,8899
0.11311471462249756,0.043659113347530365,0.15677383542060852,2,8949
0.11439633369445801,0.04353702813386917,0.15793335437774658,2,8999
0.11820041388273239,0.03799819201231003,0.15619860589504242,2,9049
0.09961026906967163,0.04208667203783989,0.14169694483280182,2,9099
0.11886632442474365,0.04659932479262352,0.16546565294265747,2,9149
0.10123762488365173,0.03514430671930313,0.13638192415237427,2,9199
0.11928313225507736,0.04451626539230347,0.16379940509796143,2,9249
0.10584020614624023,0.03547608479857445,0.14131629467010498,2,9299
0.12163318693637848,0.050641633570194244,0.17227482795715332,2,9349
0.10763265937566757,0.03691934049129486,0.14455199241638184,2,9399
0.10503040999174118,0.036397941410541534,0.14142835140228271,2,9449
0.12459571659564972,0.05068033188581467,0.1752760410308838,2,9499
0.10684720426797867,0.0384017750620842,0.14524897933006287,2,9549
0.1056867316365242,0.03909679874777794,0.14478352665901184,2,9599
0.09667649865150452,0.038295939564704895,0.1349724382162094,2,9649
0.09969618171453476,0.040761128067970276,0.14045730233192444,2,9699
0.10452194511890411,0.038008611649274826,0.14253056049346924,2,9749
0.09487492591142654,0.0399150513112545,0.13478997349739075,2,9799
0.0947452262043953,0.0341230072081089,0.1288682371377945,2,9849
0.11953100562095642,0.04407815635204315,0.16360916197299957,2,9899
0.1057092547416687,0.041085802018642426,0.14679506421089172,2,9949
0.11058670282363892,0.03672581538558006,0.14731252193450928,2,9999
0.11474182456731796,0.04214636981487274,0.1568881869316101,2,10049
0.1173783615231514,0.04455120861530304,0.16192957758903503,2,10099
0.12404639273881912,0.04271785169839859,0.1667642444372177,2,10149
0.09758473932743073,0.034992288798093796,0.13257703185081482,2,10199
0.09972020983695984,0.03676287829875946,0.1364830881357193,2,10249
0.11363722383975983,0.039970412850379944,0.15360763669013977,2,10299
0.09691956639289856,0.03356923162937164,0.1304887980222702,2,10349
0.11882992088794708,0.04593139886856079,0.16476131975650787,2,10399
0.13160544633865356,0.05353029817342758,0.18513575196266174,2,10449
0.11835581809282303,0.05045142024755478,0.1688072383403778,2,10499
0.10389600694179535,0.03938105329871178,0.14327706396579742,2,10549
0.10061463713645935,0.036834944039583206,0.13744957745075226,2,10599
0.1180083230137825,0.04426601529121399,0.1622743308544159,2,10649
0.1029139831662178,0.03631855174899101,0.13923253118991852,2,10699
0.10394599288702011,0.041499149054288864,0.14544513821601868,2,10749
0.09936773031949997,0.0334855318069458,0.13285326957702637,2,10799
0.12321154028177261,0.041434843093156815,0.16464638710021973,2,10849
0.09607091546058655,0.034964390099048615,0.13103529810905457,2,10899
0.11029619723558426,0.03604692593216896,0.14634312689304352,2,10949
0.10941370576620102,0.037671662867069244,0.14708536863327026,2,10999
0.09206195920705795,0.029972359538078308,0.12203431874513626,2,11049
0.10539525747299194,0.0416383296251297,0.14703358709812164,3,11099
0.10698739439249039,0.038469064980745316,0.145456463098526,3,11149
0.11455994844436646,0.044640906155109406,0.15920084714889526,3,11199
0.13316352665424347,0.04647253826260567,0.17963606119155884,3,11249
0.10868687927722931,0.03999237343668938,0.14867925643920898,3,11299
0.1051846519112587,0.03668268769979477,0.14186733961105347,3,11349
0.11308101564645767,0.041372790932655334,0.1544538140296936,3,11399
0.10500382632017136,0.03888828307390213,0.1438921093940735,3,11449
0.11054825782775879,0.037778981029987335,0.14832723140716553,3,11499
0.09353109449148178,0.03162875398993492,0.1251598447561264,3,11549
0.10257675498723984,0.035264045000076294,0.13784080743789673,3,11599
0.10813844949007034,0.04102744534611702,0.14916589856147766,3,11649
0.12467591464519501,0.05689043551683426,0.18156635761260986,3,11699
0.08990704268217087,0.03150881826877594,0.12141586095094681,3,11749
0.10204815119504929,0.037184178829193115,0.139232337474823,3,11799
0.09769649058580399,0.036926865577697754,0.13462334871292114,3,11849
0.1121736392378807,0.043053530156612396,0.1552271693944931,3,11899
0.08725254982709885,0.029610535129904747,0.11686308681964874,3,11949
0.09659119695425034,0.04037369787693024,0.13696488738059998,3,11999
0.10302658379077911,0.037390243262052536,0.14041683077812195,3,12049
0.12265514582395554,0.05126182734966278,0.17391696572303772,3,12099
0.11575322598218918,0.04046264663338661,0.1562158763408661,3,12149
0.10058105736970901,0.03567948192358017,0.13626053929328918,3,12199
0.0921010822057724,0.03349810838699341,0.1255991905927658,3,12249
0.12888380885124207,0.05106765404343605,0.17995145916938782,3,12299
0.09974443167448044,0.03344469144940376,0.1331891268491745,3,12349
0.11708015203475952,0.04611865431070328,0.1631987988948822,3,12399
0.10879498720169067,0.037991635501384735,0.146786630153656,3,12449
0.09191004186868668,0.0322299562394619,0.12413999438285828,3,12499
0.10974529385566711,0.04123018682003021,0.15097548067569733,3,12549
0.09745284169912338,0.03743809089064598,0.13489092886447906,3,12599
0.10672517120838165,0.03674608841538429,0.14347125589847565,3,12649
0.10332431644201279,0.03655673936009407,0.13988105952739716,3,12699
0.0989362969994545,0.036255914717912674,0.13519221544265747,3,12749
0.09505149722099304,0.03355248272418976,0.1286039799451828,3,12799
0.10587479174137115,0.03792412579059601,0.14379891753196716,3,12849
0.10828515142202377,0.039752088487148285,0.14803723990917206,3,12899
0.08584930747747421,0.029628479853272438,0.1154777854681015,3,12949
0.10451071709394455,0.03504807502031326,0.1395587921142578,3,12999
0.09323915839195251,0.03268319368362427,0.12592235207557678,3,13049
0.1053190529346466,0.037884507328271866,0.14320355653762817,3,13099
0.1025126576423645,0.04033173620700836,0.14284439384937286,3,13149
0.09141165763139725,0.03754517063498497,0.12895682454109192,3,13199
0.10155034810304642,0.03306710347533226,0.13461744785308838,3,13249
0.10442998260259628,0.04008687287569046,0.14451685547828674,3,13299
0.0870376005768776,0.028533509001135826,0.11557111144065857,3,13349
0.10420385003089905,0.036229051649570465,0.14043289422988892,3,13399
0.1051519364118576,0.039520371705293655,0.14467230439186096,3,13449
0.12225370854139328,0.04838581010699272,0.1706395149230957,3,13499
0.11035224795341492,0.04195021465420723,0.15230245888233185,3,13549
0.09843649715185165,0.036872413009405136,0.1353089064359665,3,13599
0.1122531145811081,0.03919823095202446,0.15145134925842285,3,13649
0.10287611186504364,0.035476379096508026,0.13835248351097107,3,13699
0.10134173929691315,0.0352913998067379,0.13663314282894135,3,13749
0.11766700446605682,0.045340437442064285,0.1630074381828308,3,13799
0.11673735082149506,0.04586877301335335,0.1626061201095581,3,13849
0.09765156358480453,0.03487245365977287,0.1325240135192871,3,13899
0.11925935000181198,0.0451938696205616,0.16445322334766388,3,13949
0.09311389178037643,0.033282320946455,0.12639620900154114,3,13999
0.0988081619143486,0.03392287343740463,0.13273103535175323,3,14049
0.0945873111486435,0.03574980050325394,0.13033711910247803,3,14099
0.0908355712890625,0.040296316146850586,0.13113188743591309,3,14149
0.09750436246395111,0.038012076169252396,0.1355164349079132,3,14199
0.09692681580781937,0.03256290778517723,0.1294897198677063,3,14249
0.10562270879745483,0.0406574010848999,0.14628010988235474,3,14299
0.09364808350801468,0.032197266817092896,0.12584534287452698,3,14349
0.10486559569835663,0.03755774721503258,0.1424233466386795,3,14399
0.10939819365739822,0.03798257187008858,0.1473807692527771,3,14449
0.10512853413820267,0.03930697590112686,0.14443551003932953,3,14499
0.10416311025619507,0.03820311650633812,0.1423662304878235,3,14549
0.09805711358785629,0.035795509815216064,0.13385263085365295,3,14599
0.10278249531984329,0.03931772708892822,0.14210021495819092,3,14649
0.10386402159929276,0.035430800169706345,0.1392948180437088,3,14699
0.10945253074169159,0.04060220345854759,0.15005473792552948,3,14749
0.09347553551197052,0.03951647877693176,0.13299201428890228,4,14799
0.08394071459770203,0.027224527671933174,0.11116524040699005,4,14849
0.0929737314581871,0.035448573529720306,0.1284223049879074,4,14899
0.1133689358830452,0.048945069313049316,0.16231399774551392,4,14949
0.09385485202074051,0.030516933649778366,0.12437178194522858,4,14999
0.08272624015808105,0.027858203276991844,0.11058444529771805,4,15049
0.1089937686920166,0.0474342443048954,0.1564280092716217,4,15099
0.10514688491821289,0.03707726672291756,0.14222414791584015,4,15149
0.09776458889245987,0.04154927656054497,0.13931386172771454,4,15199
0.08881796151399612,0.028064539656043053,0.11688250303268433,4,15249
0.0953638106584549,0.03362605348229408,0.12898986041545868,4,15299
0.10645534843206406,0.043619588017463684,0.15007492899894714,4,15349
0.08661475777626038,0.029301302507519722,0.11591605842113495,4,15399
0.09967666864395142,0.03447552025318146,0.13415218889713287,4,15449
0.0959097370505333,0.032978370785713196,0.1288881003856659,4,15499
0.08722028136253357,0.03213096782565117,0.11935125291347504,4,15549
0.11931158602237701,0.04073897749185562,0.16005057096481323,4,15599
0.09807730466127396,0.03619217872619629,0.13426947593688965,4,15649
0.10665325820446014,0.03767228499054909,0.14432553946971893,4,15699
0.09110237658023834,0.0313294380903244,0.12243181467056274,4,15749
0.10959094762802124,0.03976443409919739,0.14935538172721863,4,15799
0.10698230564594269,0.036275118589401245,0.14325742423534393,4,15849
0.103457011282444,0.03338223695755005,0.13683924078941345,4,15899
0.12613749504089355,0.04570270702242851,0.17184020578861237,4,15949
0.10853876918554306,0.03538690134882927,0.14392566680908203,4,15999
0.0835767462849617,0.028067875653505325,0.11164462566375732,4,16049
0.10311610251665115,0.04069244861602783,0.1438085436820984,4,16099
0.08533982932567596,0.030899547040462494,0.11623937636613846,4,16149
0.08644964545965195,0.033219944685697556,0.1196695864200592,4,16199
0.09467913210391998,0.031306616961956024,0.1259857416152954,4,16249
0.1211676150560379,0.04557327926158905,0.16674089431762695,4,16299
0.09091851860284805,0.03911413997411728,0.13003265857696533,4,16349
0.1060941070318222,0.035596366971731186,0.1416904777288437,4,16399
0.10017088800668716,0.038822025060653687,0.13899290561676025,4,16449
0.09376628696918488,0.03744585067033768,0.13121214509010315,4,16499
0.08692551404237747,0.03115202859044075,0.11807754635810852,4,16549
0.08692160248756409,0.03013245202600956,0.1170540526509285,4,16599
0.10858900845050812,0.044657543301582336,0.15324655175209045,4,16649
0.08829253166913986,0.03785751760005951,0.12615004181861877,4,16699
0.08637482672929764,0.02811143919825554,0.11448626220226288,4,16749
0.10929008573293686,0.03713558614253998,0.14642566442489624,4,16799
0.10813223570585251,0.04003269970417023,0.14816492795944214,4,16849
0.10850211977958679,0.03823598101735115,0.14673809707164764,4,16899
0.10707323998212814,0.03644275292754173,0.14351598918437958,4,16949
0.10559586435556412,0.040906041860580444,0.14650189876556396,4,16999
0.11410385370254517,0.039619140326976776,0.15372300148010254,4,17049
0.08699405938386917,0.029187409207224846,0.11618147045373917,4,17099
0.12031351774930954,0.04980051517486572,0.17011404037475586,4,17149
0.09445365518331528,0.03475731611251831,0.12921097874641418,4,17199
0.09026545286178589,0.03699301555752754,0.12725846469402313,4,17249
0.10446222126483917,0.04103840887546539,0.14550063014030457,4,17299
0.08708783239126205,0.029530948027968407,0.11661878228187561,4,17349
0.11470703035593033,0.03851279988884926,0.15321983397006989,4,17399
0.10957300662994385,0.0410168431699276,0.15058985352516174,4,17449
0.09391201287508011,0.030390311032533646,0.12430232763290405,4,17499
0.1035512164235115,0.03519183024764061,0.13874304294586182,4,17549
0.09979138523340225,0.03211977705359459,0.13191115856170654,4,17599
0.09759441763162613,0.03921012207865715,0.13680453598499298,4,17649
0.10488155484199524,0.032080233097076416,0.13696178793907166,4,17699
0.10079174488782883,0.0347164161503315,0.13550816476345062,4,17749
0.10820144414901733,0.03868500888347626,0.1468864530324936,4,17799
0.10351309180259705,0.037416912615299225,0.14092999696731567,4,17849
0.09425193816423416,0.03327086195349693,0.1275227963924408,4,17899
0.10560429841279984,0.03816741704940796,0.1437717080116272,4,17949
0.09071771055459976,0.031165802851319313,0.12188351154327393,4,17999
0.1032969057559967,0.036008838564157486,0.1393057405948639,4,18049
0.10480476170778275,0.036168962717056274,0.14097371697425842,4,18099
0.08648336678743362,0.02982148714363575,0.11630485206842422,4,18149
0.10475169867277145,0.03842904791235924,0.1431807428598404,4,18199
0.09984796494245529,0.035709988325834274,0.13555794954299927,4,18249
0.10019712895154953,0.037019431591033936,0.13721656799316406,4,18299
0.10050133615732193,0.03564004600048065,0.13614138960838318,4,18349
0.09422172605991364,0.029226308688521385,0.12344803661108017,4,18399
0.08964335173368454,0.030988503247499466,0.1206318587064743,4,18449
